529,375.16,374.83
628,198.50,212.12
657,198.50,49.37
686,198.50,49.37
713,21.82,49.37
742,21.82,49.31
771,21.82,49.31
798,21.76,49.31
827,21.76,49.31
855,21.76,49.23
883,21.76,49.23
911,21.72,49.23
939,21.72,49.23
967,21.72,49.23
995,21.72,49.23
1024,21.72,49.23
1051,21.72,49.29
1080,21.78,49.29
1108,21.78,49.29
1136,21.78,49.61
1165,21.78,49.61
1192,21.78,49.61
1221,21.78,49.61
1249,21.78,49.83
1277,21.78,49.83
1306,21.78,49.83
1334,21.78,49.83
1362,21.78,49.83
1390,21.75,49.83
1424,21.75,49.83
1453,21.75,49.82
1480,21.75,49.82
1509,21.75,49.82
1538,21.75,49.81
1565,21.82,49.81
1594,21.82,49.81
1622,21.82,49.81
1650,21.82,49.81
1678,21.90,49.81
1707,21.90,49.81
1734,21.90,49.91
1763,21.97,49.91
1792,21.97,49.91
1819,21.97,49.98
1848,21.99,49.98
1876,21.99,49.98
1904,21.99,49.98
1932,21.99,49.98
1960,21.99,49.98
1989,21.99,49.98
2017,21.99,49.98
2045,21.95,49.98
2074,21.95,49.98
2102,21.95,49.98
2129,21.95,49.94
2158,21.95,49.94
2187,21.95,49.94
2214,21.95,49.86
2248,21.99,49.86
2277,21.99,49.86
2305,21.99,49.86
2333,22.06,49.86
2361,22.06,49.86
2390,22.06,49.86
2417,22.06,49.88
2446,22.22,49.88
2473,22.22,49.88
2502,22.22,50.14
2531,22.63,50.14
2558,22.63,50.14
2587,22.63,50.14
2615,23.32,50.48
2643,23.32,50.48
2671,23.32,50.48
2700,23.32,51.10
2727,24.30,51.10
2756,24.30,51.10
2785,24.30,51.10
2812,24.99,52.55
2841,24.99,52.55
2869,24.99,52.55
2897,24.99,54.97
2925,24.99,54.97
2954,24.99,54.97
2981,24.99,54.97
3010,24.40,57.21
3044,24.40,57.21
3072,24.40,57.21
3100,22.89,58.42
3129,22.89,58.42
3156,22.89,58.42
3184,22.89,59.54
3213,21.80,59.54
3241,21.80,59.54
3269,21.80,59.54
3298,21.80,60.21
3326,21.80,60.21
3354,21.80,60.21
3382,21.80,60.21
3410,21.85,60.21
3439,21.85,60.21
3467,21.85,60.21
3494,23.67,57.35
3524,23.67,57.35
3552,23.67,57.35
3579,26.13,53.89
3608,26.13,53.89
3637,26.13,53.89
3664,26.13,53.89
3692,28.83,52.40
3721,28.83,52.40
3749,28.83,52.40
3777,28.83,51.23
3806,28.83,51.23
3833,28.83,51.23
3867,23.74,51.23
3896,23.74,50.17
3923,23.74,50.17
3952,23.74,50.17
3980,25.59,50.17
4008,25.59,50.17
4036,25.59,50.17
4065,22.93,46.11
4093,22.93,46.11
4121,22.93,46.11
4149,22.93,46.11
4177,31.60,46.11
4206,31.60,46.11
4234,31.60,46.11
4262,34.30,40.13
4291,34.30,40.13
4319,34.30,40.13
4346,34.94,40.13
4375,34.94,35.80
4404,34.94,35.80
4431,34.94,35.80
4459,35.74,34.89
4488,35.74,34.89
4516,35.74,34.89
4544,35.74,34.89
4573,35.74,34.89
4600,35.74,34.89
4629,35.74,34.89
4662,32.57,38.01
4713,32.57,38.01
4741,27.31,38.01
4769,27.31,42.33
4798,27.31,42.33
4826,26.48,42.33
4854,26.48,44.61
4883,26.48,44.61
4911,26.48,44.61
4938,26.48,44.61
4967,26.48,44.61
4996,26.48,44.61
5023,27.54,44.61
5052,27.54,44.40
5080,27.54,44.40
5108,27.54,44.40
5136,27.59,44.40
5165,27.59,44.07
5192,27.59,44.07
5221,27.78,44.07
5249,27.78,43.62
5277,27.78,43.62
5305,28.06,43.62
5334,28.06,43.62
5362,28.06,43.62
5390,28.06,43.62
5417,28.85,43.62
5446,28.85,43.08
5475,28.85,43.08
5508,29.05,43.08
5536,29.05,42.85
5565,29.05,42.85
5593,29.08,42.85
5621,29.08,42.85
5649,29.08,42.81
5678,29.08,42.81
5705,29.05,42.81
5734,29.05,42.78
5763,29.05,42.78
5790,29.05,42.78
5819,29.05,42.78
5847,29.05,42.74
5875,29.05,42.74
5903,29.07,42.74
5932,29.07,42.73
5959,29.07,42.73
5988,29.07,42.73
6016,29.07,42.73
6044,29.07,42.67
6072,28.91,42.67
6100,28.91,42.67
